"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"USA","M3","TOT","IDX2015","M","1984-07",18.4777,
"USA","M3","TOT","IDX2015","M","1984-08",18.53504,
"USA","M3","TOT","IDX2015","M","1984-09",18.65138,
"USA","M3","TOT","IDX2015","M","1984-10",18.77188,
"USA","M3","TOT","IDX2015","M","1984-11",18.95886,
"USA","M3","TOT","IDX2015","M","1984-12",19.16661,
"USA","M3","TOT","IDX2015","M","1985-01",19.38268,
"USA","M3","TOT","IDX2015","M","1985-02",19.56301,
"USA","M3","TOT","IDX2015","M","1985-03",19.66356,
"USA","M3","TOT","IDX2015","M","1985-04",19.74002,
"USA","M3","TOT","IDX2015","M","1985-05",19.85719,
"USA","M3","TOT","IDX2015","M","1985-06",20.04915,
"USA","M3","TOT","IDX2015","M","1985-07",20.1896,
"USA","M3","TOT","IDX2015","M","1985-08",20.31009,
"USA","M3","TOT","IDX2015","M","1985-09",20.41314,
"USA","M3","TOT","IDX2015","M","1985-10",20.50954,
"USA","M3","TOT","IDX2015","M","1985-11",20.59098,
"USA","M3","TOT","IDX2015","M","1985-12",20.70981,
"USA","M3","TOT","IDX2015","M","1986-01",20.79292,
"USA","M3","TOT","IDX2015","M","1986-02",20.88267,
"USA","M3","TOT","IDX2015","M","1986-03",21.05053,
"USA","M3","TOT","IDX2015","M","1986-04",21.25579,
"USA","M3","TOT","IDX2015","M","1986-05",21.48017,
"USA","M3","TOT","IDX2015","M","1986-06",21.64804,
"USA","M3","TOT","IDX2015","M","1986-07",21.82753,
"USA","M3","TOT","IDX2015","M","1986-08",21.99291,
"USA","M3","TOT","IDX2015","M","1986-09",22.16991,
"USA","M3","TOT","IDX2015","M","1986-10",22.33279,
"USA","M3","TOT","IDX2015","M","1986-11",22.44831,
"USA","M3","TOT","IDX2015","M","1986-12",22.67019,
"USA","M3","TOT","IDX2015","M","1987-01",22.80232,
"USA","M3","TOT","IDX2015","M","1987-02",22.83224,
"USA","M3","TOT","IDX2015","M","1987-03",22.88376,
"USA","M3","TOT","IDX2015","M","1987-04",23.0001,
"USA","M3","TOT","IDX2015","M","1987-05",23.04331,
"USA","M3","TOT","IDX2015","M","1987-06",23.05744,
"USA","M3","TOT","IDX2015","M","1987-07",23.09401,
"USA","M3","TOT","IDX2015","M","1987-08",23.17046,
"USA","M3","TOT","IDX2015","M","1987-09",23.26437,
"USA","M3","TOT","IDX2015","M","1987-10",23.39151,
"USA","M3","TOT","IDX2015","M","1987-11",23.42558,
"USA","M3","TOT","IDX2015","M","1987-12",23.48791,
"USA","M3","TOT","IDX2015","M","1988-01",23.66242,
"USA","M3","TOT","IDX2015","M","1988-02",23.85356,
"USA","M3","TOT","IDX2015","M","1988-03",24.02225,
"USA","M3","TOT","IDX2015","M","1988-04",24.18846,
"USA","M3","TOT","IDX2015","M","1988-05",24.31561,
"USA","M3","TOT","IDX2015","M","1988-06",24.41865,
"USA","M3","TOT","IDX2015","M","1988-07",24.49178,
"USA","M3","TOT","IDX2015","M","1988-08",24.53167,
"USA","M3","TOT","IDX2015","M","1988-09",24.57239,
"USA","M3","TOT","IDX2015","M","1988-10",24.64219,
"USA","M3","TOT","IDX2015","M","1988-11",24.76602,
"USA","M3","TOT","IDX2015","M","1988-12",24.8325,
"USA","M3","TOT","IDX2015","M","1989-01",24.86158,
"USA","M3","TOT","IDX2015","M","1989-02",24.86574,
"USA","M3","TOT","IDX2015","M","1989-03",24.92806,
"USA","M3","TOT","IDX2015","M","1989-04",24.98042,
"USA","M3","TOT","IDX2015","M","1989-05",25.02696,
"USA","M3","TOT","IDX2015","M","1989-06",25.16241,
"USA","M3","TOT","IDX2015","M","1989-07",25.36601,
"USA","M3","TOT","IDX2015","M","1989-08",25.54884,
"USA","M3","TOT","IDX2015","M","1989-09",25.69925,
"USA","M3","TOT","IDX2015","M","1989-10",25.87875,
"USA","M3","TOT","IDX2015","M","1989-11",26.03831,
"USA","M3","TOT","IDX2015","M","1989-12",26.19786,
"USA","M3","TOT","IDX2015","M","1990-01",26.3167,
"USA","M3","TOT","IDX2015","M","1990-02",26.41974,
"USA","M3","TOT","IDX2015","M","1990-03",26.51032,
"USA","M3","TOT","IDX2015","M","1990-04",26.60589,
"USA","M3","TOT","IDX2015","M","1990-05",26.59758,
"USA","M3","TOT","IDX2015","M","1990-06",26.70645,
"USA","M3","TOT","IDX2015","M","1990-07",26.79619,
"USA","M3","TOT","IDX2015","M","1990-08",26.94162,
"USA","M3","TOT","IDX2015","M","1990-09",27.04633,
"USA","M3","TOT","IDX2015","M","1990-10",27.08539,
"USA","M3","TOT","IDX2015","M","1990-11",27.11281,
"USA","M3","TOT","IDX2015","M","1990-12",27.18927,
"USA","M3","TOT","IDX2015","M","1991-01",27.3214,
"USA","M3","TOT","IDX2015","M","1991-02",27.46101,
"USA","M3","TOT","IDX2015","M","1991-03",27.60561,
"USA","M3","TOT","IDX2015","M","1991-04",27.69286,
"USA","M3","TOT","IDX2015","M","1991-05",27.78095,
"USA","M3","TOT","IDX2015","M","1991-06",27.85491,
"USA","M3","TOT","IDX2015","M","1991-07",27.88981,
"USA","M3","TOT","IDX2015","M","1991-08",27.88067,
"USA","M3","TOT","IDX2015","M","1991-09",27.87984,
"USA","M3","TOT","IDX2015","M","1991-10",27.92306,
"USA","M3","TOT","IDX2015","M","1991-11",27.96793,
"USA","M3","TOT","IDX2015","M","1991-12",28.02361,
"USA","M3","TOT","IDX2015","M","1992-01",28.0984,
"USA","M3","TOT","IDX2015","M","1992-02",28.25463,
"USA","M3","TOT","IDX2015","M","1992-03",28.28704,
"USA","M3","TOT","IDX2015","M","1992-04",28.25214,
"USA","M3","TOT","IDX2015","M","1992-05",28.243,
"USA","M3","TOT","IDX2015","M","1992-06",28.19979,
"USA","M3","TOT","IDX2015","M","1992-07",28.20394,
"USA","M3","TOT","IDX2015","M","1992-08",28.24466,
"USA","M3","TOT","IDX2015","M","1992-09",28.34023,
"USA","M3","TOT","IDX2015","M","1992-10",28.45242,
"USA","M3","TOT","IDX2015","M","1992-11",28.47485,
"USA","M3","TOT","IDX2015","M","1992-12",28.45989,
"USA","M3","TOT","IDX2015","M","1993-01",28.41336,
"USA","M3","TOT","IDX2015","M","1993-02",28.37513,
"USA","M3","TOT","IDX2015","M","1993-03",28.35186,
"USA","M3","TOT","IDX2015","M","1993-04",28.34854,
"USA","M3","TOT","IDX2015","M","1993-05",28.56128,
"USA","M3","TOT","IDX2015","M","1993-06",28.60699,
"USA","M3","TOT","IDX2015","M","1993-07",28.60366,
"USA","M3","TOT","IDX2015","M","1993-08",28.63441,
"USA","M3","TOT","IDX2015","M","1993-09",28.68843,
"USA","M3","TOT","IDX2015","M","1993-10",28.72582,
"USA","M3","TOT","IDX2015","M","1993-11",28.83718,
"USA","M3","TOT","IDX2015","M","1993-12",28.87374,
"USA","M3","TOT","IDX2015","M","1994-01",28.87707,
"USA","M3","TOT","IDX2015","M","1994-02",28.88371,
"USA","M3","TOT","IDX2015","M","1994-03",28.92028,
"USA","M3","TOT","IDX2015","M","1994-04",28.93025,
"USA","M3","TOT","IDX2015","M","1994-05",29.0092,
"USA","M3","TOT","IDX2015","M","1994-06",28.91529,
"USA","M3","TOT","IDX2015","M","1994-07",28.98759,
"USA","M3","TOT","IDX2015","M","1994-08",28.96682,
"USA","M3","TOT","IDX2015","M","1994-09",28.97014,
"USA","M3","TOT","IDX2015","M","1994-10",28.95518,
"USA","M3","TOT","IDX2015","M","1994-11",28.97928,
"USA","M3","TOT","IDX2015","M","1994-12",28.97263,
"USA","M3","TOT","IDX2015","M","1995-01",29.02249,
"USA","M3","TOT","IDX2015","M","1995-02",29.00172,
"USA","M3","TOT","IDX2015","M","1995-03",29.01169,
"USA","M3","TOT","IDX2015","M","1995-04",29.079,
"USA","M3","TOT","IDX2015","M","1995-05",29.28676,
"USA","M3","TOT","IDX2015","M","1995-06",29.49202,
"USA","M3","TOT","IDX2015","M","1995-07",29.64576,
"USA","M3","TOT","IDX2015","M","1995-08",29.82526,
"USA","M3","TOT","IDX2015","M","1995-09",29.93412,
"USA","M3","TOT","IDX2015","M","1995-10",30.02803,
"USA","M3","TOT","IDX2015","M","1995-11",30.08204,
"USA","M3","TOT","IDX2015","M","1995-12",30.16182,
"USA","M3","TOT","IDX2015","M","1996-01",30.31473,
"USA","M3","TOT","IDX2015","M","1996-02",30.43024,
"USA","M3","TOT","IDX2015","M","1996-03",30.63966,
"USA","M3","TOT","IDX2015","M","1996-04",30.72941,
"USA","M3","TOT","IDX2015","M","1996-05",30.82747,
"USA","M3","TOT","IDX2015","M","1996-06",30.93467,
"USA","M3","TOT","IDX2015","M","1996-07",31.05683,
"USA","M3","TOT","IDX2015","M","1996-08",31.11417,
"USA","M3","TOT","IDX2015","M","1996-09",31.19228,
"USA","M3","TOT","IDX2015","M","1996-10",31.33688,
"USA","M3","TOT","IDX2015","M","1996-11",31.49561,
"USA","M3","TOT","IDX2015","M","1996-12",31.66513,
"USA","M3","TOT","IDX2015","M","1997-01",31.78314,
"USA","M3","TOT","IDX2015","M","1997-02",31.88037,
"USA","M3","TOT","IDX2015","M","1997-03",32.00419,
"USA","M3","TOT","IDX2015","M","1997-04",32.13715,
"USA","M3","TOT","IDX2015","M","1997-05",32.23604,
"USA","M3","TOT","IDX2015","M","1997-06",32.37482,
"USA","M3","TOT","IDX2015","M","1997-07",32.52441,
"USA","M3","TOT","IDX2015","M","1997-08",32.8028,
"USA","M3","TOT","IDX2015","M","1997-09",32.93327,
"USA","M3","TOT","IDX2015","M","1997-10",33.09199,
"USA","M3","TOT","IDX2015","M","1997-11",33.27897,
"USA","M3","TOT","IDX2015","M","1997-12",33.43022,
"USA","M3","TOT","IDX2015","M","1998-01",33.62384,
"USA","M3","TOT","IDX2015","M","1998-02",33.89559,
"USA","M3","TOT","IDX2015","M","1998-03",34.1075,
"USA","M3","TOT","IDX2015","M","1998-04",34.3219,
"USA","M3","TOT","IDX2015","M","1998-05",34.52051,
"USA","M3","TOT","IDX2015","M","1998-06",34.68505,
"USA","M3","TOT","IDX2015","M","1998-07",34.84877,
"USA","M3","TOT","IDX2015","M","1998-08",35.05652,
"USA","M3","TOT","IDX2015","M","1998-09",35.37979,
"USA","M3","TOT","IDX2015","M","1998-10",35.71302,
"USA","M3","TOT","IDX2015","M","1998-11",36.0338,
"USA","M3","TOT","IDX2015","M","1998-12",36.27396,
"USA","M3","TOT","IDX2015","M","1999-01",36.50166,
"USA","M3","TOT","IDX2015","M","1999-02",36.69113,
"USA","M3","TOT","IDX2015","M","1999-03",36.74764,
"USA","M3","TOT","IDX2015","M","1999-04",36.98531,
"USA","M3","TOT","IDX2015","M","1999-05",37.18725,
"USA","M3","TOT","IDX2015","M","1999-06",37.36841,
"USA","M3","TOT","IDX2015","M","1999-07",37.59445,
"USA","M3","TOT","IDX2015","M","1999-08",37.73822,
"USA","M3","TOT","IDX2015","M","1999-09",37.87118,
"USA","M3","TOT","IDX2015","M","1999-10",38.06813,
"USA","M3","TOT","IDX2015","M","1999-11",38.22602,
"USA","M3","TOT","IDX2015","M","1999-12",38.45456,
"USA","M3","TOT","IDX2015","M","2000-01",38.68973,
"USA","M3","TOT","IDX2015","M","2000-02",38.80026,
"USA","M3","TOT","IDX2015","M","2000-03",39.05621,
"USA","M3","TOT","IDX2015","M","2000-04",39.51992,
"USA","M3","TOT","IDX2015","M","2000-05",39.41604,
"USA","M3","TOT","IDX2015","M","2000-06",39.56396,
"USA","M3","TOT","IDX2015","M","2000-07",39.70939,
"USA","M3","TOT","IDX2015","M","2000-08",39.94374,
"USA","M3","TOT","IDX2015","M","2000-09",40.23958,
"USA","M3","TOT","IDX2015","M","2000-10",40.37255,
"USA","M3","TOT","IDX2015","M","2000-11",40.4623,
"USA","M3","TOT","IDX2015","M","2000-12",40.83376,
"USA","M3","TOT","IDX2015","M","2001-01",41.25426,
"USA","M3","TOT","IDX2015","M","2001-02",41.57254,
"USA","M3","TOT","IDX2015","M","2001-03",42.05286,
"USA","M3","TOT","IDX2015","M","2001-04",42.58472,
"USA","M3","TOT","IDX2015","M","2001-05",42.55729,
"USA","M3","TOT","IDX2015","M","2001-06",42.89136,
"USA","M3","TOT","IDX2015","M","2001-07",43.14067,
"USA","M3","TOT","IDX2015","M","2001-08",43.42238,
"USA","M3","TOT","IDX2015","M","2001-09",44.34565,
"USA","M3","TOT","IDX2015","M","2001-10",44.25091,
"USA","M3","TOT","IDX2015","M","2001-11",44.61323,
"USA","M3","TOT","IDX2015","M","2001-12",45.0545,
"USA","M3","TOT","IDX2015","M","2002-01",45.22403,
"USA","M3","TOT","IDX2015","M","2002-02",45.46835,
"USA","M3","TOT","IDX2015","M","2002-03",45.56807,
"USA","M3","TOT","IDX2015","M","2002-04",45.5689,
"USA","M3","TOT","IDX2015","M","2002-05",45.78414,
"USA","M3","TOT","IDX2015","M","2002-06",45.99106,
"USA","M3","TOT","IDX2015","M","2002-07",46.34508,
"USA","M3","TOT","IDX2015","M","2002-08",46.69826,
"USA","M3","TOT","IDX2015","M","2002-09",46.9002,
"USA","M3","TOT","IDX2015","M","2002-10",47.27083,
"USA","M3","TOT","IDX2015","M","2002-11",47.68717,
"USA","M3","TOT","IDX2015","M","2002-12",47.86418,
"USA","M3","TOT","IDX2015","M","2003-01",48.13509,
"USA","M3","TOT","IDX2015","M","2003-02",48.43592,
"USA","M3","TOT","IDX2015","M","2003-03",48.60877,
"USA","M3","TOT","IDX2015","M","2003-04",48.91791,
"USA","M3","TOT","IDX2015","M","2003-05",49.41735,
"USA","M3","TOT","IDX2015","M","2003-06",49.72234,
"USA","M3","TOT","IDX2015","M","2003-07",50.11042,
"USA","M3","TOT","IDX2015","M","2003-08",50.59407,
"USA","M3","TOT","IDX2015","M","2003-09",50.36056,
"USA","M3","TOT","IDX2015","M","2003-10",50.2841,
"USA","M3","TOT","IDX2015","M","2003-11",50.32732,
"USA","M3","TOT","IDX2015","M","2003-12",50.31153,
"USA","M3","TOT","IDX2015","M","2004-01",50.38216,
"USA","M3","TOT","IDX2015","M","2004-02",50.70543,
"USA","M3","TOT","IDX2015","M","2004-03",51.00294,
"USA","M3","TOT","IDX2015","M","2004-04",51.34365,
"USA","M3","TOT","IDX2015","M","2004-05",51.98021,
"USA","M3","TOT","IDX2015","M","2004-06",51.99933,
"USA","M3","TOT","IDX2015","M","2004-07",52.11318,
"USA","M3","TOT","IDX2015","M","2004-08",52.33007,
"USA","M3","TOT","IDX2015","M","2004-09",52.6176,
"USA","M3","TOT","IDX2015","M","2004-10",52.85195,
"USA","M3","TOT","IDX2015","M","2004-11",53.07217,
"USA","M3","TOT","IDX2015","M","2004-12",53.22674,
"USA","M3","TOT","IDX2015","M","2005-01",53.27826,
"USA","M3","TOT","IDX2015","M","2005-02",53.34807,
"USA","M3","TOT","IDX2015","M","2005-03",53.42286,
"USA","M3","TOT","IDX2015","M","2005-04",53.5392,
"USA","M3","TOT","IDX2015","M","2005-05",53.68297,
"USA","M3","TOT","IDX2015","M","2005-06",53.95222,
"USA","M3","TOT","IDX2015","M","2005-07",54.21482,
"USA","M3","TOT","IDX2015","M","2005-08",54.48656,
"USA","M3","TOT","IDX2015","M","2005-09",54.76994,
"USA","M3","TOT","IDX2015","M","2005-10",55.05249,
"USA","M3","TOT","IDX2015","M","2005-11",55.18961,
"USA","M3","TOT","IDX2015","M","2005-12",55.41232,
"USA","M3","TOT","IDX2015","M","2006-01",55.7655,
"USA","M3","TOT","IDX2015","M","2006-02",55.96744,
"USA","M3","TOT","IDX2015","M","2006-03",56.08794,
"USA","M3","TOT","IDX2015","M","2006-04",56.39625,
"USA","M3","TOT","IDX2015","M","2006-05",56.45109,
"USA","M3","TOT","IDX2015","M","2006-06",56.76688,
"USA","M3","TOT","IDX2015","M","2006-07",57.11175,
"USA","M3","TOT","IDX2015","M","2006-08",57.36771,
"USA","M3","TOT","IDX2015","M","2006-09",57.59374,
"USA","M3","TOT","IDX2015","M","2006-10",58.00094,
"USA","M3","TOT","IDX2015","M","2006-11",58.29014,
"USA","M3","TOT","IDX2015","M","2006-12",58.64914,
"USA","M3","TOT","IDX2015","M","2007-01",58.96492,
"USA","M3","TOT","IDX2015","M","2007-02",59.09623,
"USA","M3","TOT","IDX2015","M","2007-03",59.37711,
"USA","M3","TOT","IDX2015","M","2007-04",59.97794,
"USA","M3","TOT","IDX2015","M","2007-05",60.09095,
"USA","M3","TOT","IDX2015","M","2007-06",60.36685,
"USA","M3","TOT","IDX2015","M","2007-07",60.61865,
"USA","M3","TOT","IDX2015","M","2007-08",61.25355,
"USA","M3","TOT","IDX2015","M","2007-09",61.40563,
"USA","M3","TOT","IDX2015","M","2007-10",61.51865,
"USA","M3","TOT","IDX2015","M","2007-11",61.7264,
"USA","M3","TOT","IDX2015","M","2007-12",61.97737,
