Datum,Zuletzt,Eröffn.,Hoch,Tief,Vol.,+/- %
08.11.2010,"6.760,5","6.753,5","6.776,0","6.735,5","102,42K","0,07%"
05.11.2010,"6.756,0","6.745,0","6.786,0","6.720,0","135,59K","0,27%"
04.11.2010,"6.738,0","6.670,5","6.766,5","6.665,0","142,69K","1,82%"
03.11.2010,"6.617,5","6.674,0","6.693,5","6.608,5","134,31K","-0,70%"
02.11.2010,"6.664,0","6.609,5","6.684,0","6.603,0","110,58K","0,78%"
01.11.2010,"6.612,5","6.666,5","6.680,0","6.565,5","143,85K","-0,11%"
29.10.2010,"6.619,5","6.583,5","6.640,0","6.578,0","119,90K","0,12%"
28.10.2010,"6.611,5","6.611,0","6.657,5","6.585,0","133,75K","0,48%"
27.10.2010,"6.580,0","6.613,0","6.639,0","6.562,5","145,07K","-0,80%"
26.10.2010,"6.633,0","6.649,5","6.656,0","6.588,0","126,35K","-0,25%"
25.10.2010,"6.649,5","6.667,5","6.684,0","6.635,0","105,25K","0,54%"
22.10.2010,"6.614,0","6.614,0","6.633,0","6.595,5","95,19K","0,02%"
21.10.2010,"6.613,0","6.525,0","6.631,5","6.514,0","161,22K","1,16%"
20.10.2010,"6.537,0","6.499,5","6.546,5","6.471,0","125,11K","0,61%"
19.10.2010,"6.497,5","6.516,5","6.556,0","6.463,0","151,19K","-0,44%"
18.10.2010,"6.526,5","6.476,0","6.561,5","6.467,0","119,28K","0,55%"
15.10.2010,"6.490,5","6.486,0","6.523,5","6.447,0","161,38K","0,35%"
14.10.2010,"6.468,0","6.460,0","6.494,5","6.450,5","136,84K","0,36%"
13.10.2010,"6.444,5","6.329,5","6.466,5","6.329,5","169,50K","2,03%"
12.10.2010,"6.316,5","6.278,0","6.341,5","6.230,0","145,50K","0,02%"
11.10.2010,"6.315,0","6.305,0","6.335,0","6.295,0","72,06K","0,25%"
08.10.2010,"6.299,0","6.293,0","6.314,0","6.245,0","127,35K","0,30%"
07.10.2010,"6.280,0","6.260,5","6.332,5","6.242,5","141,91K","0,14%"
06.10.2010,"6.271,5","6.254,0","6.299,0","6.250,0","129,40K","0,77%"
05.10.2010,"6.223,5","6.164,0","6.271,5","6.125,0","158,95K","1,24%"
04.10.2010,"6.147,0","6.217,0","6.234,0","6.118,5","144,93K","-1,05%"
01.10.2010,"6.212,0","6.250,0","6.304,0","6.195,0","198,16K","-0,46%"
30.09.2010,"6.241,0","6.231,5","6.348,0","6.193,5","196,83K","-0,27%"
29.09.2010,"6.258,0","6.286,0","6.336,5","6.230,0","174,14K","-0,45%"
28.09.2010,"6.286,0","6.290,0","6.322,0","6.205,0","198,14K","0,01%"
27.09.2010,"6.285,5","6.332,5","6.340,0","6.280,5","100,42K","-0,25%"
24.09.2010,"6.301,5","6.182,0","6.323,0","6.152,5","168,86K","1,87%"
23.09.2010,"6.186,0","6.263,5","6.274,0","6.136,5","179,33K","-0,56%"
22.09.2010,"6.221,0","6.313,0","6.314,0","6.201,5","162,93K","-1,18%"
21.09.2010,"6.295,5","6.303,5","6.349,5","6.275,0","144,34K","-0,06%"
20.09.2010,"6.299,0","6.248,0","6.327,5","6.227,5","128,10K","-0,07%"
17.09.2010,"6.303,5","6.310,0","6.328,5","6.297,0","22,37K","0,83%"
16.09.2010,"6.251,5","6.254,5","6.282,0","6.232,0","148,95K","-0,26%"
15.09.2010,"6.268,0","6.280,5","6.288,5","6.228,5","217,17K","-0,19%"
14.09.2010,"6.280,0","6.253,5","6.290,0","6.231,0","199,40K","0,25%"
13.09.2010,"6.264,5","6.268,5","6.293,0","6.232,0","146,01K","0,76%"
10.09.2010,"6.217,5","6.202,0","6.226,0","6.183,5","107,64K","0,06%"
09.09.2010,"6.214,0","6.144,0","6.234,5","6.132,5","131,09K","0,73%"
08.09.2010,"6.169,0","6.104,0","6.182,0","6.063,0","160,59K","0,77%"
07.09.2010,"6.122,0","6.152,5","6.152,5","6.082,0","124,96K","-0,46%"
06.09.2010,"6.150,0","6.175,0","6.176,0","6.142,0","47,28K","0,34%"
03.09.2010,"6.129,0","6.097,0","6.179,5","6.087,5","132,32K","0,71%"
02.09.2010,"6.086,0","6.057,0","6.109,0","6.052,5","110,84K","0,16%"
01.09.2010,"6.076,0","5.932,0","6.088,5","5.876,0","187,16K","2,82%"
31.08.2010,"5.909,5","5.850,5","5.936,0","5.816,0","155,01K","-0,14%"
30.08.2010,"5.917,5","5.977,0","5.987,5","5.880,0","99,57K","-0,63%"
27.08.2010,"5.955,0","5.895,5","5.980,0","5.845,0","166,62K","0,81%"
26.08.2010,"5.907,0","5.923,0","5.952,0","5.872,0","128,76K","-0,07%"
25.08.2010,"5.911,0","5.909,0","5.957,5","5.836,5","163,55K","-0,44%"
24.08.2010,"5.937,0","5.991,5","5.992,0","5.870,5","171,49K","-1,16%"
23.08.2010,"6.006,5","6.020,0","6.057,0","5.996,5","107,63K","-0,08%"
20.08.2010,"6.011,5","6.073,0","6.100,0","5.990,0","138,83K","-1,18%"
19.08.2010,"6.083,5","6.200,5","6.233,5","6.053,5","206,32K","-1,78%"
18.08.2010,"6.193,5","6.175,5","6.220,0","6.157,0","124,71K","-0,27%"
17.08.2010,"6.210,0","6.143,0","6.219,5","6.125,5","124,00K","1,69%"
16.08.2010,"6.107,0","6.127,0","6.159,0","6.063,5","110,52K","-0,11%"
13.08.2010,"6.113,5","6.160,0","6.178,5","6.071,0","128,94K","-0,46%"
12.08.2010,"6.142,0","6.134,5","6.178,0","6.100,5","133,72K","-0,36%"
11.08.2010,"6.164,5","6.277,0","6.277,0","6.144,0","136,60K","-1,89%"
10.08.2010,"6.283,0","6.340,0","6.342,0","6.250,5","118,93K","-1,13%"
09.08.2010,"6.354,5","6.329,5","6.374,0","6.320,5","70,32K","1,41%"
06.08.2010,"6.266,0","6.361,0","6.391,5","6.247,5","144,39K","-1,20%"
05.08.2010,"6.342,0","6.348,0","6.387,5","6.324,0","101,15K","-0,01%"
04.08.2010,"6.342,5","6.289,0","6.376,5","6.267,5","121,22K","0,61%"
03.08.2010,"6.304,0","6.295,5","6.318,0","6.270,5","96,15K","0,32%"
02.08.2010,"6.284,0","6.185,5","6.310,0","6.185,5","110,21K","1,90%"
30.07.2010,"6.167,0","6.120,5","6.190,0","6.063,0","145,88K","0,58%"
29.07.2010,"6.131,5","6.190,0","6.249,5","6.092,0","130,61K","-0,74%"
28.07.2010,"6.177,5","6.245,0","6.254,0","6.151,5","108,76K","-0,53%"
27.07.2010,"6.210,5","6.201,5","6.259,0","6.187,5","120,45K","0,28%"
26.07.2010,"6.193,0","6.213,0","6.220,0","6.135,5","103,19K","0,32%"
23.07.2010,"6.173,0","6.140,0","6.199,5","6.116,0","131,11K","0,49%"
22.07.2010,"6.143,0","5.970,0","6.154,5","5.954,5","157,18K","2,47%"
21.07.2010,"5.995,0","6.009,5","6.067,5","5.944,5","145,66K","0,39%"
20.07.2010,"5.971,5","6.034,5","6.055,0","5.911,5","152,74K","-0,82%"
19.07.2010,"6.021,0","6.050,5","6.091,0","5.999,0","110,94K","-0,54%"
16.07.2010,"6.053,5","6.155,5","6.212,0","6.015,0","160,14K","-1,58%"
15.07.2010,"6.150,5","6.218,0","6.264,5","6.132,0","150,73K","-0,96%"
14.07.2010,"6.210,0","6.240,0","6.246,0","6.166,0","114,63K","0,32%"
13.07.2010,"6.190,0","6.090,0","6.207,5","6.073,0","140,21K","1,92%"
12.07.2010,"6.073,5","6.079,0","6.126,5","6.066,0","97,77K","0,07%"
09.07.2010,"6.069,5","6.080,0","6.105,0","6.044,0","94,63K","0,56%"
08.07.2010,"6.035,5","6.046,0","6.079,0","6.010,5","119,12K","0,79%"
07.07.2010,"5.988,0","5.902,5","6.053,5","5.853,0","157,50K","1,01%"
06.07.2010,"5.928,0","5.848,5","6.002,5","5.846,5","161,36K","1,67%"
05.07.2010,"5.830,5","5.834,0","5.872,0","5.813,5","46,94K","-0,19%"
02.07.2010,"5.841,5","5.890,5","5.947,0","5.805,0","142,85K","-0,46%"
01.07.2010,"5.868,5","5.883,0","5.962,0","5.833,0","198,84K","-1,56%"
30.06.2010,"5.961,5","5.967,0","6.009,0","5.902,5","147,55K","-0,17%"
29.06.2010,"5.971,5","6.089,0","6.089,0","5.932,5","176,26K","-3,08%"
28.06.2010,"6.161,0","6.100,0","6.177,0","6.065,0","141,54K","1,33%"
25.06.2010,"6.080,0","6.142,0","6.157,5","6.046,0","153,18K","-0,70%"
24.06.2010,"6.123,0","6.235,0","6.252,0","6.102,0","158,23K","-1,47%"
23.06.2010,"6.214,5","6.232,0","6.279,0","6.184,0","155,11K","-0,93%"
22.06.2010,"6.273,0","6.281,0","6.302,5","6.200,0","142,25K","-0,34%"
21.06.2010,"6.294,5","6.304,0","6.359,5","6.232,0","125,06K","1,14%"
18.06.2010,"6.223,8","6.232,5","6.258,0","6.188,5","20,71K","0,09%"
17.06.2010,"6.218,5","6.181,5","6.243,5","6.166,5","192,63K","0,43%"
16.06.2010,"6.192,0","6.200,0","6.218,5","6.143,0","193,41K","0,28%"
15.06.2010,"6.175,0","6.103,0","6.224,0","6.078,0","200,81K","0,92%"
14.06.2010,"6.118,5","6.105,0","6.138,5","6.071,0","152,98K","1,24%"
11.06.2010,"6.043,5","6.069,0","6.094,0","5.982,5","173,82K","-0,18%"
10.06.2010,"6.054,5","5.951,0","6.090,0","5.924,0","179,25K","1,04%"
09.06.2010,"5.992,0","5.889,0","5.995,0","5.833,0","195,71K","2,34%"
08.06.2010,"5.855,0","5.898,5","5.932,0","5.798,5","200,64K","-0,60%"
07.06.2010,"5.890,5","5.861,5","5.956,0","5.831,0","160,45K","-0,67%"
04.06.2010,"5.930,5","6.055,5","6.115,5","5.865,0","183,35K","-1,97%"
03.06.2010,"6.049,5","6.070,0","6.104,5","6.028,5","125,65K","1,10%"
02.06.2010,"5.983,5","5.921,0","6.040,0","5.868,0","166,54K","0,16%"
01.06.2010,"5.974,0","5.934,0","6.013,0","5.832,0","193,92K","0,19%"
31.05.2010,"5.962,5","5.967,5","5.996,0","5.931,5","36,35K","0,34%"
28.05.2010,"5.942,5","5.949,0","5.982,0","5.890,5","143,92K","-0,10%"
27.05.2010,"5.948,5","5.752,5","5.974,0","5.752,0","211,68K","3,22%"
26.05.2010,"5.763,0","5.722,0","5.830,0","5.695,5","190,58K","1,42%"
25.05.2010,"5.682,5","5.658,5","5.749,0","5.608,0","232,56K","-2,03%"
24.05.2010,"5.800,5","5.818,5","5.872,5","5.733,5","146,58K","-0,39%"
21.05.2010,"5.823,0","5.831,0","5.873,0","5.688,0","307,91K","-0,46%"
20.05.2010,"5.850,0","5.999,0","6.047,5","5.782,0","286,73K","-2,30%"
19.05.2010,"5.987,5","6.083,0","6.128,0","5.960,0","295,63K","-2,80%"
18.05.2010,"6.160,0","6.115,0","6.187,0","6.096,0","211,79K","1,53%"
17.05.2010,"6.067,0","5.997,5","6.156,0","5.982,0","245,92K","0,53%"
14.05.2010,"6.035,0","6.238,0","6.239,5","6.016,5","249,50K","-3,57%"
13.05.2010,"6.258,5","6.225,0","6.280,0","6.200,0","151,20K","1,01%"
12.05.2010,"6.196,0","6.025,0","6.226,0","6.006,5","244,32K","2,54%"
11.05.2010,"6.042,5","5.943,0","6.096,0","5.912,0","203,06K","0,70%"
10.05.2010,"6.000,5","5.852,0","6.020,0","5.850,0","280,35K","4,87%"
07.05.2010,"5.722,0","5.749,0","5.908,5","5.659,0","409,39K","-3,55%"
06.05.2010,"5.932,5","5.963,0","6.018,0","5.557,0","287,23K","-0,67%"
05.05.2010,"5.972,5","6.023,5","6.039,0","5.941,0","282,98K","-0,72%"
04.05.2010,"6.016,0","6.182,0","6.206,0","5.997,5","279,95K","-2,53%"
03.05.2010,"6.172,0","6.112,5","6.207,5","6.093,5","136,40K","0,68%"
30.04.2010,"6.130,5","6.145,0","6.218,0","6.089,0","195,53K","-0,37%"
29.04.2010,"6.153,5","6.084,0","6.171,5","6.082,0","171,88K","1,04%"
28.04.2010,"6.090,0","6.149,0","6.169,0","6.032,5","316,35K","-1,52%"
27.04.2010,"6.184,0","6.329,5","6.339,0","6.111,0","249,67K","-2,51%"
26.04.2010,"6.343,0","6.288,5","6.347,0","6.288,0","139,91K","1,29%"
23.04.2010,"6.262,0","6.209,0","6.294,0","6.174,5","181,88K","1,24%"
22.04.2010,"6.185,0","6.234,0","6.293,0","6.145,5","229,40K","-0,82%"
21.04.2010,"6.236,0","6.288,5","6.293,5","6.223,0","151,28K","-0,48%"
20.04.2010,"6.266,0","6.194,0","6.274,0","6.178,0","157,21K","1,59%"
19.04.2010,"6.168,0","6.165,0","6.201,0","6.139,5","163,28K","-0,34%"
16.04.2010,"6.189,0","6.265,0","6.310,0","6.168,0","232,83K","-1,69%"
15.04.2010,"6.295,5","6.291,0","6.316,5","6.256,0","133,48K","0,10%"
14.04.2010,"6.289,5","6.272,0","6.313,0","6.256,5","127,52K","0,78%"
13.04.2010,"6.241,0","6.240,0","6.263,0","6.205,0","124,50K","-0,32%"
12.04.2010,"6.261,0","6.291,0","6.303,0","6.229,0","112,02K","0,04%"
09.04.2010,"6.258,5","6.212,5","6.264,0","6.212,5","115,55K","1,25%"
08.04.2010,"6.181,0","6.210,0","6.223,0","6.143,0","143,31K","-0,84%"
07.04.2010,"6.233,5","6.264,0","6.264,5","6.200,0","105,66K","-0,31%"
06.04.2010,"6.253,0","6.260,0","6.273,5","6.220,5","95,66K","-0,59%"
05.04.2010,"6.290,2","6.231,5","6.290,2","6.231,5",-,"0,97%"
01.04.2010,"6.229,5","6.194,0","6.249,0","6.183,5","119,54K","1,43%"
31.03.2010,"6.141,5","6.158,0","6.174,5","6.115,0","125,10K","-0,28%"
30.03.2010,"6.158,5","6.165,5","6.214,0","6.142,0","124,17K","-0,13%"
29.03.2010,"6.166,5","6.145,5","6.180,5","6.134,5","104,29K","0,76%"
26.03.2010,"6.120,0","6.114,0","6.143,5","6.106,5","127,46K","-0,29%"
25.03.2010,"6.138,0","6.053,0","6.147,0","6.045,0","149,31K","1,50%"
24.03.2010,"6.047,0","6.038,5","6.055,0","5.970,5","175,60K","0,23%"
23.03.2010,"6.033,0","5.996,0","6.055,5","5.988,5","126,39K","0,72%"
22.03.2010,"5.990,0","5.968,0","6.013,5","5.917,5","144,44K","-0,85%"
19.03.2010,"6.041,5","6.039,0","6.042,0","6.011,0","27,98K","0,47%"
18.03.2010,"6.013,0","6.012,0","6.041,0","5.996,0","142,25K","-0,14%"
17.03.2010,"6.021,5","5.998,5","6.037,0","5.990,5","184,21K","0,83%"
16.03.2010,"5.972,0","5.948,5","5.992,0","5.929,0","169,89K","1,06%"
15.03.2010,"5.909,5","5.939,0","5.954,0","5.898,0","127,95K","-0,61%"
12.03.2010,"5.946,0","5.945,5","5.991,0","5.934,0","135,21K","0,28%"
11.03.2010,"5.929,5","5.920,0","5.955,5","5.907,0","130,23K","-0,11%"
10.03.2010,"5.936,0","5.896,0","5.956,0","5.874,0","133,73K","0,78%"
09.03.2010,"5.890,0","5.875,5","5.909,5","5.838,5","145,30K","0,30%"
08.03.2010,"5.872,5","5.910,0","5.914,5","5.866,5","97,30K","-0,09%"
05.03.2010,"5.878,0","5.815,0","5.895,0","5.808,5","124,10K","1,40%"
04.03.2010,"5.797,0","5.775,0","5.825,0","5.764,5","130,73K","-0,31%"
03.03.2010,"5.815,0","5.763,5","5.831,5","5.750,5","133,83K","0,68%"
02.03.2010,"5.776,0","5.725,0","5.783,5","5.711,0","134,79K","1,09%"
01.03.2010,"5.714,0","5.642,0","5.720,0","5.637,5","168,70K","2,14%"
26.02.2010,"5.594,5","5.597,0","5.619,0","5.530,5","141,62K","0,99%"
25.02.2010,"5.539,5","5.596,5","5.658,5","5.518,5","207,30K","-1,37%"
24.02.2010,"5.616,5","5.635,0","5.642,0","5.572,0","142,26K","0,36%"
23.02.2010,"5.596,5","5.705,0","5.734,0","5.584,0","191,71K","-1,62%"
22.02.2010,"5.688,5","5.725,0","5.757,5","5.683,0","124,64K","-0,68%"
19.02.2010,"5.727,5","5.640,0","5.732,0","5.627,0","155,94K","0,69%"
18.02.2010,"5.688,0","5.654,0","5.712,0","5.626,0","152,54K","0,78%"
17.02.2010,"5.644,0","5.626,5","5.683,5","5.613,0","142,62K","0,96%"
16.02.2010,"5.590,5","5.532,0","5.617,0","5.496,5","176,21K","1,40%"
15.02.2010,"5.513,5","5.525,0","5.549,0","5.502,0","63,31K","0,16%"
12.02.2010,"5.504,5","5.569,0","5.570,0","5.460,5","182,39K","-0,13%"
11.02.2010,"5.511,5","5.568,0","5.584,0","5.455,5","215,05K","-0,38%"
10.02.2010,"5.532,5","5.535,0","5.595,0","5.506,0","175,04K","0,99%"
09.02.2010,"5.478,0","5.465,0","5.571,5","5.462,0","215,32K","-0,19%"
08.02.2010,"5.488,5","5.443,5","5.508,0","5.424,0","166,37K","0,58%"
05.02.2010,"5.457,0","5.536,0","5.537,0","5.383,0","290,43K","-1,38%"
04.02.2010,"5.533,5","5.695,0","5.698,0","5.507,0","228,06K","-2,44%"
03.02.2010,"5.672,0","5.739,5","5.740,0","5.656,5","163,61K","-0,80%"
02.02.2010,"5.717,5","5.642,0","5.737,5","5.625,5","158,19K","1,05%"
01.02.2010,"5.658,0","5.565,0","5.677,0","5.565,0","132,28K","0,90%"
29.01.2010,"5.607,5","5.560,0","5.660,0","5.543,5","191,26K","0,66%"
28.01.2010,"5.570,5","5.708,0","5.729,0","5.536,0","239,53K","-1,28%"
27.01.2010,"5.643,0","5.618,5","5.690,0","5.590,5","204,73K","-0,57%"
26.01.2010,"5.675,5","5.557,0","5.689,0","5.549,5","171,17K","0,62%"
25.01.2010,"5.640,5","5.618,0","5.697,0","5.612,5","163,66K","-1,09%"
22.01.2010,"5.702,5","5.726,0","5.744,5","5.565,0","242,83K","-0,81%"
21.01.2010,"5.749,0","5.906,0","5.914,0","5.689,5","242,27K","-1,78%"
20.01.2010,"5.853,0","5.966,0","5.977,5","5.834,5","188,21K","-2,08%"
19.01.2010,"5.977,5","5.905,0","6.004,5","5.852,0","160,02K","0,91%"
18.01.2010,"5.923,5","5.910,0","5.928,0","5.882,5","54,69K","0,79%"
15.01.2010,"5.877,0","5.995,5","6.033,0","5.864,0","180,28K","-1,89%"
14.01.2010,"5.990,0","6.011,5","6.016,5","5.955,0","125,66K","0,33%"
13.01.2010,"5.970,5","5.945,5","6.010,0","5.931,0","108,01K","0,30%"
12.01.2010,"5.952,5","6.056,0","6.061,5","5.922,5","179,04K","-1,42%"
11.01.2010,"6.038,5","6.085,0","6.100,5","6.036,0","108,18K","-0,12%"
08.01.2010,"6.045,5","6.060,0","6.063,0","5.975,5","135,01K","0,27%"
07.01.2010,"6.029,5","6.027,5","6.046,0","5.966,0","127,30K","-0,12%"
06.01.2010,"6.036,5","6.035,0","6.053,5","6.004,0","99,35K","-0,01%"
05.01.2010,"6.037,0","6.032,0","6.064,5","6.017,0","94,78K","-0,14%"
04.01.2010,"6.045,5","6.003,0","6.063,0","5.980,5","100,96K","0,96%"
01.01.2010,"5.988,2","5.988,2","5.988,2","5.988,2",-,"0,00%"
31.12.2009,"5.988,2","5.988,2","5.988,2","5.988,2",-,"0,48%"
30.12.2009,"5.959,5","6.014,0","6.017,5","5.956,5","26,50K","-0,82%"
29.12.2009,"6.009,0","6.037,0","6.040,0","6.007,0","42,72K","-0,02%"
28.12.2009,"6.010,5","6.035,0","6.036,0","5.987,5","37,12K","0,49%"
25.12.2009,"5.981,0","5.981,0","5.981,0","5.981,0",-,"0,00%"
24.12.2009,"5.981,0","5.981,0","5.981,0","5.981,0",-,"0,39%"
23.12.2009,"5.958,0","5.995,0","5.998,5","5.942,0","58,37K","-0,03%"
22.12.2009,"5.960,0","5.941,5","5.990,0","5.934,5","103,18K","0,54%"
21.12.2009,"5.928,0","5.866,0","5.948,0","5.852,5","126,08K","0,75%"
18.12.2009,"5.883,7","5.856,0","5.901,0","5.844,5","27,70K","0,46%"
17.12.2009,"5.856,5","5.857,5","5.893,0","5.823,0","170,26K","-0,63%"
16.12.2009,"5.893,5","5.812,5","5.932,5","5.804,0","186,56K","1,51%"
15.12.2009,"5.806,0","5.828,0","5.830,5","5.751,5","155,87K","0,15%"
14.12.2009,"5.797,5","5.824,0","5.841,0","5.778,5","115,90K","0,63%"
11.12.2009,"5.761,0","5.720,0","5.798,5","5.718,0","134,69K","0,97%"
10.12.2009,"5.705,5","5.648,0","5.743,5","5.637,0","149,10K","0,85%"
09.12.2009,"5.657,5","5.670,0","5.719,5","5.604,5","190,85K","-0,66%"
08.12.2009,"5.695,0","5.795,0","5.812,0","5.657,5","189,28K","-1,54%"
07.12.2009,"5.784,0","5.796,0","5.814,5","5.744,0","123,23K","-0,58%"
04.12.2009,"5.817,5","5.744,0","5.862,0","5.724,5","165,67K","0,79%"
03.12.2009,"5.772,0","5.830,0","5.856,5","5.724,0","147,02K","-0,09%"
02.12.2009,"5.777,0","5.775,0","5.816,0","5.753,5","120,74K","0,10%"
01.12.2009,"5.771,0","5.675,0","5.792,0","5.673,0","142,84K","2,39%"
30.11.2009,"5.636,5","5.694,0","5.723,5","5.608,0","175,49K","-1,03%"
27.11.2009,"5.695,0","5.561,0","5.722,5","5.509,5","190,93K","1,16%"
26.11.2009,"5.629,5","5.775,0","5.778,5","5.596,0","131,38K","-2,99%"
25.11.2009,"5.803,0","5.830,0","5.836,0","5.754,5","131,43K","0,47%"
24.11.2009,"5.776,0","5.759,0","5.819,0","5.747,5","133,91K","-0,35%"
23.11.2009,"5.796,5","5.711,0","5.827,0","5.711,0","128,70K","2,34%"
20.11.2009,"5.664,0","5.736,0","5.746,5","5.637,5","142,59K","-0,87%"
19.11.2009,"5.713,5","5.800,0","5.800,0","5.690,0","151,18K","-1,47%"
18.11.2009,"5.798,5","5.809,5","5.847,5","5.772,0","119,50K","0,28%"
17.11.2009,"5.782,5","5.787,0","5.814,0","5.763,0","119,50K","-0,34%"
16.11.2009,"5.802,5","5.735,0","5.816,5","5.731,5","137,11K","1,98%"
13.11.2009,"5.690,0","5.671,5","5.704,5","5.616,5","129,32K","0,30%"
12.11.2009,"5.673,0","5.654,5","5.730,5","5.635,5","161,69K","0,06%"
11.11.2009,"5.669,5","5.657,0","5.708,5","5.646,0","145,56K","0,90%"
10.11.2009,"5.619,0","5.635,0","5.654,0","5.597,0","136,56K","-0,02%"
09.11.2009,"5.620,0","5.528,5","5.657,5","5.528,5","129,73K","2,39%"
06.11.2009,"5.489,0","5.480,0","5.533,0","5.411,0","177,12K","-0,03%"
05.11.2009,"5.490,5","5.383,0","5.516,5","5.358,0","167,99K","0,79%"
04.11.2009,"5.447,5","5.385,0","5.474,5","5.376,0","162,18K","1,47%"
03.11.2009,"5.368,5","5.387,5","5.398,0","5.316,0","182,19K","-1,05%"
02.11.2009,"5.425,5","5.413,0","5.476,0","5.336,5","194,84K","0,41%"
30.10.2009,"5.403,5","5.599,5","5.603,5","5.382,5","214,55K","-3,40%"
29.10.2009,"5.593,5","5.466,0","5.616,0","5.463,0","171,68K","1,48%"
28.10.2009,"5.512,0","5.621,0","5.632,0","5.461,5","220,52K","-2,28%"
27.10.2009,"5.640,5","5.656,0","5.677,0","5.600,5","185,52K","-0,07%"
26.10.2009,"5.644,5","5.775,0","5.804,0","5.625,5","196,95K","-1,85%"
23.10.2009,"5.751,0","5.832,0","5.852,0","5.727,5","165,31K","-0,41%"
22.10.2009,"5.774,5","5.772,5","5.823,5","5.714,0","185,30K","-1,12%"
21.10.2009,"5.840,0","5.828,0","5.862,5","5.739,5","185,51K","0,36%"
20.10.2009,"5.819,0","5.857,5","5.894,0","5.785,5","165,52K","-0,61%"
19.10.2009,"5.855,0","5.769,5","5.861,0","5.762,0","122,60K","1,61%"
16.10.2009,"5.762,0","5.865,0","5.890,0","5.732,5","179,91K","-1,28%"
15.10.2009,"5.836,5","5.862,0","5.873,0","5.809,0","135,97K","-0,18%"
14.10.2009,"5.847,0","5.785,0","5.867,5","5.783,0","154,61K","2,18%"
13.10.2009,"5.722,0","5.773,0","5.792,0","5.697,5","147,50K","-1,00%"
12.10.2009,"5.780,0","5.733,0","5.818,5","5.733,0","113,52K","1,22%"
09.10.2009,"5.710,5","5.714,0","5.751,0","5.676,0","125,16K","-0,04%"
08.10.2009,"5.712,5","5.721,0","5.733,5","5.668,0","146,66K","1,04%"
07.10.2009,"5.653,5","5.640,0","5.695,0","5.628,0","126,84K","0,04%"
06.10.2009,"5.651,5","5.520,0","5.665,0","5.519,0","162,81K","2,60%"
05.10.2009,"5.508,5","5.470,5","5.549,0","5.442,0","141,74K","0,45%"
02.10.2009,"5.484,0","5.522,0","5.538,0","5.443,5","190,05K","-1,36%"
01.10.2009,"5.559,5","5.679,0","5.729,0","5.531,0","203,80K","-2,03%"
30.09.2009,"5.674,5","5.719,5","5.746,5","5.619,0","179,83K","-0,79%"
29.09.2009,"5.719,5","5.734,0","5.759,0","5.690,5","144,00K","-0,04%"
28.09.2009,"5.722,0","5.566,0","5.754,5","5.554,0","177,18K","2,37%"
25.09.2009,"5.589,5","5.622,5","5.630,5","5.560,0","149,40K","-0,43%"
24.09.2009,"5.613,5","5.679,0","5.744,0","5.585,5","218,76K","-1,45%"
23.09.2009,"5.696,0","5.712,0","5.756,5","5.671,5","130,93K","-0,22%"
22.09.2009,"5.708,5","5.704,0","5.754,0","5.692,0","116,13K","0,60%"
21.09.2009,"5.674,5","5.709,5","5.713,0","5.617,0","136,40K","-1,09%"
18.09.2009,"5.736,9","5.720,0","5.744,5","5.702,5","35,69K","-0,01%"
17.09.2009,"5.737,5","5.735,0","5.749,0","5.696,0","174,57K","0,76%"
16.09.2009,"5.694,0","5.650,0","5.729,0","5.641,5","183,27K","1,31%"
15.09.2009,"5.620,5","5.625,5","5.650,0","5.583,0","167,33K","0,04%"
14.09.2009,"5.618,0","5.570,0","5.643,5","5.532,0","154,67K","-0,11%"
11.09.2009,"5.624,0","5.610,0","5.653,5","5.598,5","127,82K","0,57%"
10.09.2009,"5.592,0","5.592,5","5.629,0","5.546,0","160,46K","0,34%"
09.09.2009,"5.573,0","5.462,0","5.586,0","5.449,5","162,13K","1,67%"
08.09.2009,"5.481,5","5.473,0","5.504,0","5.454,5","109,82K","0,49%"
07.09.2009,"5.455,0","5.415,0","5.478,0","5.415,0","63,44K","1,61%"
04.09.2009,"5.368,5","5.323,0","5.431,5","5.321,0","144,84K","1,28%"
03.09.2009,"5.300,5","5.309,0","5.367,0","5.277,0","121,81K","-0,37%"
02.09.2009,"5.320,0","5.329,0","5.340,5","5.263,5","162,80K","-0,32%"
01.09.2009,"5.337,0","5.504,0","5.514,0","5.303,0","207,92K","-2,41%"
31.08.2009,"5.469,0","5.480,0","5.497,0","5.437,5","98,00K","-0,85%"
28.08.2009,"5.516,0","5.506,5","5.576,0","5.493,0","111,95K","0,80%"
27.08.2009,"5.472,0","5.514,0","5.543,5","5.432,0","137,24K","-1,00%"
26.08.2009,"5.527,5","5.550,0","5.574,0","5.501,0","124,45K","-0,52%"
25.08.2009,"5.556,5","5.469,0","5.578,5","5.460,5","130,77K","0,89%"
24.08.2009,"5.507,5","5.493,0","5.534,0","5.468,0","114,21K","1,08%"
21.08.2009,"5.448,5","5.289,0","5.481,5","5.282,0","147,28K","2,70%"
20.08.2009,"5.305,5","5.288,0","5.336,0","5.266,0","121,31K","1,40%"
19.08.2009,"5.232,0","5.220,0","5.280,5","5.160,0","136,13K","-0,02%"
18.08.2009,"5.233,0","5.235,0","5.262,0","5.198,0","99,92K","0,41%"
17.08.2009,"5.211,5","5.309,0","5.309,0","5.177,0","155,96K","-1,87%"
14.08.2009,"5.311,0","5.400,0","5.447,5","5.292,0","127,69K","-1,64%"
